dataset,category,id,home,uid,shorthand,status,screw,diameter,length,quantity,product_code,set,proper_name,screw_sizes,size_range,left_right,size,location,name,presentation,description,ref,code,lat,lng,region
sets,P5400,10008,OFFICE,P540010008,P5400,,,,,,,,,,,,,,,,,,,,,
sets,P5400,1012,OFFICE,P54001012,P5400,NA,,,,,,,,,,,,,,,,,,,,
sets,P5400,3002,OFFICE,P54003002,P5400,NA custom hold,,,,,,,,,,,,,,,,,,,,
sets,P5400,3003,OFFICE,P54003003,P5400,NA custom hold,,,,,,,,,,,,,,,,,,,,
sets,P8400,3003,OFFICE,P84003003,P8400,,,,,,,,,,,,,,,,,,,,,
screws,1.5-2.0,01,OFFICE,1.501,1.5,,Cortex Screw,φ1.5,6,4,52401506,,,,,,,,,,,,,,,
screws,1.5-2.0,02,OFFICE,1.501,1.5,,Cortex Screw,φ1.5,8,4,52401508,,,,,,,,,,,,,,,
screws,1.5-2.0,03,OFFICE,1.501,1.5,,Cortex Screw,φ1.5,10,4,52401510,,,,,,,,,,,,,,,
screws,1.5-2.0,04,OFFICE,1.501,1.5,,Cortex Screw,φ1.5,12,4,52401512,,,,,,,,,,,,,,,
screws,1.5-2.0,05,OFFICE,1.501,1.5,,Cortex Screw,φ1.5,14,4,52401514,,,,,,,,,,,,,,,
screws,1.5-2.0,06,OFFICE,1.501,1.5,,Cortex Screw,φ1.5,16,4,52401516,,,,,,,,,,,,,,,
screws,1.5-2.0,07,OFFICE,1.501,1.5,,Cortex Screw,φ1.5,18,4,52401518,,,,,,,,,,,,,,,
screws,1.5-2.0,08,OFFICE,1.501,1.5,,Cortex Screw,φ2.0,8,4,52402008,,,,,,,,,,,,,,,
screws,1.5-2.0,09,OFFICE,1.501,1.5,,Cortex Screw,φ2.0,10,4,52402010,,,,,,,,,,,,,,,
screws,1.5-2.0,10,OFFICE,1.501,1.5,,Cortex Screw,φ2.0,12,4,52402012,,,,,,,,,,,,,,,
screws,1.5-2.0,11,OFFICE,1.501,1.5,,Cortex Screw,φ2.0,14,4,52402014,,,,,,,,,,,,,,,
screws,1.5-2.0,12,OFFICE,1.501,1.5,,Cortex Screw,φ2.0,16,4,52402016,,,,,,,,,,,,,,,
screws,1.5-2.0,13,OFFICE,1.501,1.5,,Cortex Screw,φ2.0,18,4,52402018,,,,,,,,,,,,,,,
screws,1.5-2.0,14,OFFICE,1.501,1.5,,Locking Screw,φ1.5,6,8,52601506,,,,,,,,,,,,,,,
screws,1.5-2.0,15,OFFICE,1.501,1.5,,Locking Screw,φ1.5,8,8,52601508,,,,,,,,,,,,,,,
screws,1.5-2.0,16,OFFICE,1.501,1.5,,Locking Screw,φ1.5,10,8,52601510,,,,,,,,,,,,,,,
screws,1.5-2.0,17,OFFICE,1.501,1.5,,Locking Screw,φ1.5,12,8,52601512,,,,,,,,,,,,,,,
screws,1.5-2.0,18,OFFICE,1.501,1.5,,Locking Screw,φ1.5,14,8,52601514,,,,,,,,,,,,,,,
screws,1.5-2.0,19,OFFICE,1.501,1.5,,Locking Screw,φ1.5,16,8,52601516,,,,,,,,,,,,,,,
screws,1.5-2.0,20,OFFICE,1.501,1.5,,Locking Screw,φ1.5,18,8,52601518,,,,,,,,,,,,,,,
screws,1.5-2.0,21,OFFICE,1.501,1.5,,Locking Screw,φ2.0,8,8,52602008,,,,,,,,,,,,,,,
screws,1.5-2.0,22,OFFICE,1.501,1.5,,Locking Screw,φ2.0,10,8,52602010,,,,,,,,,,,,,,,
screws,1.5-2.0,23,OFFICE,1.501,1.5,,Locking Screw,φ2.0,12,8,52602012,,,,,,,,,,,,,,,
screws,1.5-2.0,24,OFFICE,1.501,1.5,,Locking Screw,φ2.0,14,8,52602014,,,,,,,,,,,,,,,
screws,1.5-2.0,25,OFFICE,1.501,1.5,,Locking Screw,φ2.0,16,8,52602016,,,,,,,,,,,,,,,
screws,1.5-2.0,26,OFFICE,1.501,1.5,,Locking Screw,φ2.0,18,8,52602018,,,,,,,,,,,,,,,
screws,1.5-2.0,27,OFFICE,1.501,1.5,,Locking Screw,φ2.0,20,8,52602020,,,,,,,,,,,,,,,
screws,1.5-2.0,28,OFFICE,1.501,1.5,,Locking Screw,φ2.0,22,8,52602022,,,,,,,,,,,,,,,
screws,1.5-2.0,29,OFFICE,1.501,1.5,,Locking Screw,φ2.0,24,8,52602024,,,,,,,,,,,,,,,
screws,2.0-2.7,01,,,,,Cortex Screw,φ2.0,8,4,52402008,,,,,,,,,,,,,,,
screws,2.0-2.7,02,,,,,Cortex Screw,φ2.0,10,4,52402010,,,,,,,,,,,,,,,
screws,2.0-2.7,03,,,,,Cortex Screw,φ2.0,12,4,52402012,,,,,,,,,,,,,,,
screws,2.0-2.7,04,,,,,Cortex Screw,φ2.0,14,4,52402014,,,,,,,,,,,,,,,
screws,2.0-2.7,05,,,,,Cortex Screw,φ2.0,16,4,52402016,,,,,,,,,,,,,,,
screws,2.0-2.7,06,,,,,Cortex Screw,φ2.0,18,4,52402018,,,,,,,,,,,,,,,
screws,2.0-2.7,07,,,,,Cortex Screw,φ2.0,20,4,52402020,,,,,,,,,,,,,,,
screws,2.0-2.7,08,,,,,Cortex Screw,φ2.0,22,4,52402022,,,,,,,,,,,,,,,
screws,2.0-2.7,09,,,,,Cortex Screw,φ2.0,24,4,52402024,,,,,,,,,,,,,,,
screws,2.0-2.7,10,,,,,Cortex Screw,φ2.4,12,4,52402412,,,,,,,,,,,,,,,
screws,2.0-2.7,11,,,,,Cortex Screw,φ2.4,14,4,52402414,,,,,,,,,,,,,,,
screws,2.0-2.7,12,,,,,Cortex Screw,φ2.4,16,4,52402416,,,,,,,,,,,,,,,
screws,2.0-2.7,13,,,,,Cortex Screw,φ2.4,18,4,52402418,,,,,,,,,,,,,,,
screws,2.0-2.7,14,,,,,Cortex Screw,φ2.4,20,4,52402420,,,,,,,,,,,,,,,
screws,2.0-2.7,15,,,,,Cortex Screw,φ2.4,22,4,52402422,,,,,,,,,,,,,,,
screws,2.0-2.7,16,,,,,Cortex Screw,φ2.4,24,4,52402424,,,,,,,,,,,,,,,
screws,2.0-2.7,17,,,,,Cortex Screw,φ2.4,26,4,52402426,,,,,,,,,,,,,,,
screws,2.0-2.7,18,,,,,Cortex Screw,φ2.4,28,4,52402428,,,,,,,,,,,,,,,
screws,2.0-2.7,19,,,,,Locking Screw,φ2.0,8,8,52602008,,,,,,,,,,,,,,,
screws,2.0-2.7,20,,,,,Locking Screw,φ2.0,10,8,52602010,,,,,,,,,,,,,,,
screws,2.0-2.7,21,,,,,Locking Screw,φ2.0,12,8,52602012,,,,,,,,,,,,,,,
screws,2.0-2.7,22,,,,,Locking Screw,φ2.0,14,8,52602014,,,,,,,,,,,,,,,
screws,2.0-2.7,23,,,,,Locking Screw,φ2.0,16,8,52602016,,,,,,,,,,,,,,,
screws,2.0-2.7,24,,,,,Locking Screw,φ2.0,18,4,52602018,,,,,,,,,,,,,,,
screws,2.0-2.7,25,,,,,Locking Screw,φ2.0,20,4,52602020,,,,,,,,,,,,,,,
screws,2.0-2.7,26,,,,,Locking Screw,φ2.0,22,4,52602022,,,,,,,,,,,,,,,
screws,2.0-2.7,27,,,,,Locking Screw,φ2.0,24,4,52602024,,,,,,,,,,,,,,,
screws,2.0-2.7,28,,,,,Locking Screw,φ2.0,26,4,52602026,,,,,,,,,,,,,,,
screws,2.0-2.7,29,,,,,Locking Screw,φ2.4,8,4,52602408,,,,,,,,,,,,,,,
screws,2.0-2.7,30,,,,,Locking Screw,φ2.4,10,8,52602410,,,,,,,,,,,,,,,
screws,2.0-2.7,31,,,,,Locking Screw,φ2.4,12,8,52602412,,,,,,,,,,,,,,,
screws,2.0-2.7,32,,,,,Locking Screw,φ2.4,14,8,52602414,,,,,,,,,,,,,,,
screws,2.0-2.7,33,,,,,Locking Screw,φ2.4,16,4,52602416,,,,,,,,,,,,,,,
screws,2.0-2.7,34,,,,,Locking Screw,φ2.4,18,4,52602418,,,,,,,,,,,,,,,
screws,2.0-2.7,35,,,,,Locking Screw,φ2.4,20,4,52602420,,,,,,,,,,,,,,,
screws,2.0-2.7,36,,,,,Locking Screw,φ2.4,22,4,52602422,,,,,,,,,,,,,,,
screws,2.0-2.7,37,,,,,Locking Screw,φ2.4,24,4,52602424,,,,,,,,,,,,,,,
screws,2.0-2.7,38,,,,,Locking Screw,φ2.4,26,4,52602426,,,,,,,,,,,,,,,
screws,2.4-2.7,01,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,8,4,53002408,,,,,,,,,,,,,,,
screws,2.4-2.7,02,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,10,4,53002410,,,,,,,,,,,,,,,
screws,2.4-2.7,03,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,12,4,53002412,,,,,,,,,,,,,,,
screws,2.4-2.7,04,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,14,4,53002414,,,,,,,,,,,,,,,
screws,2.4-2.7,05,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,16,4,53002416,,,,,,,,,,,,,,,
screws,2.4-2.7,06,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,18,4,53002418,,,,,,,,,,,,,,,
screws,2.4-2.7,07,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,20,4,53002420,,,,,,,,,,,,,,,
screws,2.4-2.7,08,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,22,4,53002422,,,,,,,,,,,,,,,
screws,2.4-2.7,09,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,24,4,53002424,,,,,,,,,,,,,,,
screws,2.4-2.7,10,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,26,4,53002426,,,,,,,,,,,,,,,
screws,2.4-2.7,11,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,28,4,53002428,,,,,,,,,,,,,,,
screws,2.4-2.7,12,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.4,30,4,53002430,,,,,,,,,,,,,,,
screws,2.4-2.7,13,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,12,4,53002712,,,,,,,,,,,,,,,
screws,2.4-2.7,14,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,14,4,53002714,,,,,,,,,,,,,,,
screws,2.4-2.7,15,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,16,4,53002716,,,,,,,,,,,,,,,
screws,2.4-2.7,16,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,18,4,53002718,,,,,,,,,,,,,,,
screws,2.4-2.7,17,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,20,4,53002720,,,,,,,,,,,,,,,
screws,2.4-2.7,18,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,22,4,53002722,,,,,,,,,,,,,,,
screws,2.4-2.7,19,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,24,4,53002724,,,,,,,,,,,,,,,
screws,2.4-2.7,20,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,26,4,53002726,,,,,,,,,,,,,,,
screws,2.4-2.7,21,PG,2.401,2.4,,Variable Angle Locking Screw,φ2.7,28,4,53002728,,,,,,,,,,,,,,,
screws,2.4-2.7,22,PG,2.401,2.4,,Cortex Screw,φ2.4,12,4,52402412,,,,,,,,,,,,,,,
screws,2.4-2.7,23,PG,2.401,2.4,,Cortex Screw,φ2.4,14,4,52402414,,,,,,,,,,,,,,,
screws,2.4-2.7,24,PG,2.401,2.4,,Cortex Screw,φ2.4,16,4,52402416,,,,,,,,,,,,,,,
screws,2.4-2.7,25,PG,2.401,2.4,,Cortex Screw,φ2.4,18,4,52402418,,,,,,,,,,,,,,,
screws,2.4-2.7,26,PG,2.401,2.4,,Cortex Screw,φ2.4,20,4,52402420,,,,,,,,,,,,,,,
screws,2.4-2.7,27,PG,2.401,2.4,,Cortex Screw,φ2.4,22,4,52402422,,,,,,,,,,,,,,,
screws,2.4-2.7,28,PG,2.401,2.4,,Cortex Screw,φ2.4,24,4,52402424,,,,,,,,,,,,,,,
screws,2.4-2.7,29,PG,2.401,2.4,,Cortex Screw,φ2.4,26,2,52402426,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,01,,,,,Locking Screw II,Ф5,26,1,56425026,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,02,,,,,Locking Screw II,Ф5,28,3,56425028,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,03,,,,,Locking Screw II,Ф5,30,3,56425030,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,04,,,,,Locking Screw II,Ф5,32,3,56425032,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,05,,,,,Locking Screw II,Ф5,34,3,56425034,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,06,,,,,Locking Screw II,Ф5,36,3,56425036,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,07,,,,,Locking Screw II,Ф5,38,3,56425038,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,08,,,,,Locking Screw II,Ф5,40,3,56425040,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,09,,,,,Locking Screw II,Ф5,42,3,56425042,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,10,,,,,Locking Screw II,Ф5,44,3,56425044,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,11,,,,,Locking Screw II,Ф5,46,3,56425046,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,12,,,,,Locking Screw II,Ф5,48,3,56425048,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,13,,,,,Locking Screw II,Ф5,50,3,56425050,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,14,,,,,Locking Screw II,Ф5,52,3,56425052,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,15,,,,,Locking Screw II,Ф5,54,3,56425054,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,16,,,,,Locking Screw II,Ф5,56,3,56425056,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,17,,,,,Locking Screw II,Ф5,58,3,56425058,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,18,,,,,Locking Screw II,Ф5,60,3,56425060,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,19,,,,,Locking Screw II,Ф5,64,3,56425064,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,20,,,,,Locking Screw II,Ф5,68,3,56425068,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,21,,,,,Locking Screw II,Ф5,72,3,56425072,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,22,,,,,Locking Screw II,Ф5,76,3,56425076,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,23,,,,,Locking Screw II,Ф5,80,3,56425080,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,24,,,,,Locking Screw II,Ф5,85,3,56425085,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,25,,,,,Locking Screw II,Ф5,90,3,56425090,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,26,,,,,Locking Screw II,Ф5,95,3,56425095,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,27,,,,,Locking Screw II,Ф5,100,2,56425100,,,,,,,,,,,,,,,
screws,Ankle Arthrodesis Nail,28,,,,,Ankle Arthrodesis End Caps II,None,,2,56430000,,,,,,,,,,,,,,,
screws,Femoral Neck System,01,,,,,Bolt,None,75,2,56610075,,,,,,,,,,,,,,,
screws,Femoral Neck System,02,,,,,Bolt,None,80,2,56610080,,,,,,,,,,,,,,,
screws,Femoral Neck System,03,,,,,Bolt,None,85,2,56610085,,,,,,,,,,,,,,,
screws,Femoral Neck System,04,,,,,Bolt,None,90,2,56610090,,,,,,,,,,,,,,,
screws,Femoral Neck System,05,,,,,Bolt,None,95,2,56610095,,,,,,,,,,,,,,,
screws,Femoral Neck System,06,,,,,Bolt,None,100,2,56610100,,,,,,,,,,,,,,,
screws,Femoral Neck System,07,,,,,Bolt,None,105,2,56610105,,,,,,,,,,,,,,,
screws,Femoral Neck System,08,,,,,Bolt,None,110,2,56610110,,,,,,,,,,,,,,,
screws,Femoral Neck System,09,,,,,Bolt,None,115,2,56610115,,,,,,,,,,,,,,,
screws,Femoral Neck System,10,,,,,Bolt,None,120,2,56610120,,,,,,,,,,,,,,,
screws,Femoral Neck System,11,,,,,Antirotation Screw,None,75,2,56620075,,,,,,,,,,,,,,,
screws,Femoral Neck System,12,,,,,Antirotation Screw,None,80,2,56620080,,,,,,,,,,,,,,,
screws,Femoral Neck System,13,,,,,Antirotation Screw,None,85,2,56620085,,,,,,,,,,,,,,,
screws,Femoral Neck System,14,,,,,Antirotation Screw,None,90,2,56620090,,,,,,,,,,,,,,,
screws,Femoral Neck System,15,,,,,Antirotation Screw,None,95,2,56620095,,,,,,,,,,,,,,,
screws,Femoral Neck System,16,,,,,Antirotation Screw,None,100,2,56620100,,,,,,,,,,,,,,,
screws,Femoral Neck System,17,,,,,Antirotation Screw,None,105,2,56620105,,,,,,,,,,,,,,,
screws,Femoral Neck System,18,,,,,Antirotation Screw,None,110,2,56620110,,,,,,,,,,,,,,,
screws,Femoral Neck System,19,,,,,Antirotation Screw,None,115,2,56620115,,,,,,,,,,,,,,,
screws,Femoral Neck System,20,,,,,Antirotation Screw,None,120,2,56620120,,,,,,,,,,,,,,,
screws,Femoral Neck System,21,,,,,Variable Angle Locking Screw,φ5.0,30,2,53005030,,,,,,,,,,,,,,,
screws,Femoral Neck System,22,,,,,Variable Angle Locking Screw,φ5.0,32,2,53005032,,,,,,,,,,,,,,,
screws,Femoral Neck System,23,,,,,Variable Angle Locking Screw,φ5.0,34,2,53005034,,,,,,,,,,,,,,,
screws,Femoral Neck System,24,,,,,Variable Angle Locking Screw,φ5.0,36,2,53005036,,,,,,,,,,,,,,,
screws,Femoral Neck System,25,,,,,Variable Angle Locking Screw,φ5.0,38,2,53005038,,,,,,,,,,,,,,,
screws,Femoral Neck System,26,,,,,Variable Angle Locking Screw,φ5.0,40,2,53005040,,,,,,,,,,,,,,,
screws,Femoral Neck System,27,,,,,Variable Angle Locking Screw,φ5.0,42,2,53005042,,,,,,,,,,,,,,,
screws,Femoral Neck System,28,,,,,Variable Angle Locking Screw,φ5.0,44,2,53005044,,,,,,,,,,,,,,,
screws,Femoral Neck System,29,,,,,Variable Angle Locking Screw,φ5.0,46,2,53005046,,,,,,,,,,,,,,,
screws,Femoral Neck System,30,,,,,Variable Angle Locking Screw,φ5.0,48,2,53005048,,,,,,,,,,,,,,,
screws,Femoral Neck System,31,,,,,Variable Angle Locking Screw,φ5.0,50,2,53005050,,,,,,,,,,,,,,,
screws,Femoral Neck System,32,,,,,Variable Angle Locking Screw,φ5.0,55,2,53005055,,,,,,,,,,,,,,,
screws,Femoral Neck System,33,,,,,Variable Angle Locking Screw,φ5.0,60,2,53005060,,,,,,,,,,,,,,,
screws,Foot Set,01,,,,,Variable Angle Locking Screw,φ2.4,8,3,53002408,,,,,,,,,,,,,,,
screws,Foot Set,02,,,,,Variable Angle Locking Screw,φ2.4,10,3,53002410,,,,,,,,,,,,,,,
screws,Foot Set,03,,,,,Variable Angle Locking Screw,φ2.4,12,3,53002412,,,,,,,,,,,,,,,
screws,Foot Set,04,,,,,Variable Angle Locking Screw,φ2.4,14,3,53002414,,,,,,,,,,,,,,,
screws,Foot Set,05,,,,,Variable Angle Locking Screw,φ2.4,16,3,53002416,,,,,,,,,,,,,,,
screws,Foot Set,06,,,,,Variable Angle Locking Screw,φ2.4,18,3,53002418,,,,,,,,,,,,,,,
screws,Foot Set,07,,,,,Variable Angle Locking Screw,φ2.4,20,3,53002420,,,,,,,,,,,,,,,
screws,Foot Set,08,,,,,Variable Angle Locking Screw,φ2.4,22,3,53002422,,,,,,,,,,,,,,,
screws,Foot Set,09,,,,,Variable Angle Locking Screw,φ2.4,24,3,53002424,,,,,,,,,,,,,,,
screws,Foot Set,10,,,,,Variable Angle Locking Screw,φ2.4,26,3,53002426,,,,,,,,,,,,,,,
screws,Foot Set,11,,,,,Variable Angle Locking Screw,φ2.4,28,3,53002428,,,,,,,,,,,,,,,
screws,Foot Set,12,,,,,Variable Angle Locking Screw,φ2.4,30,3,53002430,,,,,,,,,,,,,,,
screws,Foot Set,13,,,,,Variable Angle Locking Screw,φ2.7,8,4,53002708,,,,,,,,,,,,,,,
screws,Foot Set,14,,,,,Variable Angle Locking Screw,φ2.7,10,4,53002710,,,,,,,,,,,,,,,
screws,Foot Set,15,,,,,Variable Angle Locking Screw,φ2.7,12,4,53002712,,,,,,,,,,,,,,,
screws,Foot Set,16,,,,,Variable Angle Locking Screw,φ2.7,14,4,53002714,,,,,,,,,,,,,,,
screws,Foot Set,17,,,,,Variable Angle Locking Screw,φ2.7,16,4,53002716,,,,,,,,,,,,,,,
screws,Foot Set,18,,,,,Variable Angle Locking Screw,φ2.7,18,4,53002718,,,,,,,,,,,,,,,
screws,Foot Set,19,,,,,Variable Angle Locking Screw,φ2.7,20,4,53002720,,,,,,,,,,,,,,,
screws,Foot Set,20,,,,,Variable Angle Locking Screw,φ2.7,22,4,53002722,,,,,,,,,,,,,,,
screws,Foot Set,21,,,,,Variable Angle Locking Screw,φ2.7,24,4,53002724,,,,,,,,,,,,,,,
screws,Foot Set,22,,,,,Variable Angle Locking Screw,φ2.7,26,4,53002726,,,,,,,,,,,,,,,
screws,Foot Set,23,,,,,Variable Angle Locking Screw,φ2.7,28,4,53002728,,,,,,,,,,,,,,,
screws,Foot Set,24,,,,,Variable Angle Locking Screw,φ2.7,30,4,53002730,,,,,,,,,,,,,,,
screws,Foot Set,25,,,,,Variable Angle Locking Screw,φ2.7,32,4,53002732,,,,,,,,,,,,,,,
screws,Foot Set,26,,,,,Variable Angle Locking Screw,φ2.7,34,5,53002734,,,,,,,,,,,,,,,
screws,Foot Set,27,,,,,Variable Angle Locking Screw,φ2.7,36,5,53002736,,,,,,,,,,,,,,,
screws,Foot Set,28,,,,,Variable Angle Locking Screw,φ2.7,38,5,53002738,,,,,,,,,,,,,,,
screws,Foot Set,29,,,,,Variable Angle Locking Screw,φ2.7,40,5,53002740,,,,,,,,,,,,,,,
screws,Foot Set,30,,,,,Variable Angle Locking Screw,φ2.7,42,5,53002742,,,,,,,,,,,,,,,
screws,Foot Set,31,,,,,Variable Angle Locking Screw,φ2.7,44,5,53002744,,,,,,,,,,,,,,,
screws,Foot Set,32,,,,,Variable Angle Locking Screw,φ2.7,46,5,53002746,,,,,,,,,,,,,,,
screws,Foot Set,33,,,,,Variable Angle Locking Screw,φ2.7,48,5,53002748,,,,,,,,,,,,,,,
screws,Foot Set,34,,,,,Variable Angle Locking Screw,φ2.7,50,5,53002750,,,,,,,,,,,,,,,
screws,Foot Set,35,,,,,Variable Angle Locking Screw,φ2.7,55,5,53002755,,,,,,,,,,,,,,,
screws,Foot Set,36,,,,,Variable Angle Locking Screw,φ2.7,60,5,53002760,,,,,,,,,,,,,,,
screws,Foot Set,37,,,,,Cortex Screw,φ2.7,8,2,52402708,,,,,,,,,,,,,,,
screws,Foot Set,38,,,,,Cortex Screw,φ2.7,10,2,52402710,,,,,,,,,,,,,,,
screws,Foot Set,39,,,,,Cortex Screw,φ2.7,12,2,52402712,,,,,,,,,,,,,,,
screws,Foot Set,40,,,,,Cortex Screw,φ2.7,14,2,52402714,,,,,,,,,,,,,,,
screws,Foot Set,41,,,,,Cortex Screw,φ2.7,16,2,52402716,,,,,,,,,,,,,,,
screws,Foot Set,42,,,,,Cortex Screw,φ2.7,18,2,52402718,,,,,,,,,,,,,,,
screws,Foot Set,43,,,,,Cortex Screw,φ2.7,20,2,52402720,,,,,,,,,,,,,,,
screws,Foot Set,44,,,,,Cortex Screw,φ2.7,22,2,52402722,,,,,,,,,,,,,,,
screws,Foot Set,45,,,,,Cortex Screw,φ2.7,24,2,52402724,,,,,,,,,,,,,,,
screws,Foot Set,46,,,,,Cortex Screw,φ2.7,26,2,52402726,,,,,,,,,,,,,,,
screws,Foot Set,47,,,,,Cortex Screw,φ2.7,28,2,52402728,,,,,,,,,,,,,,,
screws,Foot Set,48,,,,,Cortex Screw,φ2.7,30,2,52402730,,,,,,,,,,,,,,,
screws,Foot Set,49,,,,,Cortex Screw,φ2.7,32,2,52402732,,,,,,,,,,,,,,,
screws,Foot Set,50,,,,,Cortex Screw,φ2.7,34,2,52402734,,,,,,,,,,,,,,,
screws,Foot Set,51,,,,,Cortex Screw,φ2.7,36,2,52402736,,,,,,,,,,,,,,,
screws,Foot Set,52,,,,,Cortex Screw,φ2.7,38,2,52402738,,,,,,,,,,,,,,,
screws,Foot Set,53,,,,,Cortex Screw,φ2.7,40,2,52402740,,,,,,,,,,,,,,,
screws,Foot Set,54,,,,,Cortex Screw,φ2.7,42,2,52402742,,,,,,,,,,,,,,,
screws,Foot Set,55,,,,,Cortex Screw,φ2.7,44,2,52402744,,,,,,,,,,,,,,,
screws,Foot Set,56,,,,,Cortex Screw,φ2.7,46,2,52402746,,,,,,,,,,,,,,,
screws,Foot Set,57,,,,,Cortex Screw,φ2.7,48,2,52402748,,,,,,,,,,,,,,,
screws,Foot Set,58,,,,,Cortex Screw,φ2.7,50,2,52402750,,,,,,,,,,,,,,,
screws,Foot Set,59,,,,,Cortex Screw,φ2.7,55,2,52402755,,,,,,,,,,,,,,,
screws,Foot Set,60,,,,,Cortex Screw,φ2.7,60,2,52402760,,,,,,,,,,,,,,,
screws,Foot Set,61,,,,,Variable Angle Locking Screw,φ3.5,12,4,53003512,,,,,,,,,,,,,,,
screws,Foot Set,62,,,,,Variable Angle Locking Screw,φ3.5,14,4,53003514,,,,,,,,,,,,,,,
screws,Foot Set,63,,,,,Variable Angle Locking Screw,φ3.5,16,4,53003516,,,,,,,,,,,,,,,
screws,Foot Set,64,,,,,Variable Angle Locking Screw,φ3.5,18,4,53003518,,,,,,,,,,,,,,,
screws,Foot Set,65,,,,,Variable Angle Locking Screw,φ3.5,20,4,53003520,,,,,,,,,,,,,,,
screws,Foot Set,66,,,,,Variable Angle Locking Screw,φ3.5,22,4,53003522,,,,,,,,,,,,,,,
screws,Foot Set,67,,,,,Variable Angle Locking Screw,φ3.5,24,4,53003524,,,,,,,,,,,,,,,
screws,Foot Set,68,,,,,Variable Angle Locking Screw,φ3.5,26,4,53003526,,,,,,,,,,,,,,,
screws,Foot Set,69,,,,,Variable Angle Locking Screw,φ3.5,28,4,53003528,,,,,,,,,,,,,,,
screws,Foot Set,70,,,,,Variable Angle Locking Screw,φ3.5,30,4,53003530,,,,,,,,,,,,,,,
screws,Foot Set,71,,,,,Variable Angle Locking Screw,φ3.5,32,4,53003532,,,,,,,,,,,,,,,
screws,Foot Set,72,,,,,Variable Angle Locking Screw,φ3.5,34,4,53003534,,,,,,,,,,,,,,,
screws,Foot Set,73,,,,,Variable Angle Locking Screw,φ3.5,36,4,53003536,,,,,,,,,,,,,,,
screws,Foot Set,74,,,,,Variable Angle Locking Screw,φ3.5,38,4,53003538,,,,,,,,,,,,,,,
screws,Foot Set,75,,,,,Variable Angle Locking Screw,φ3.5,40,4,53003540,,,,,,,,,,,,,,,
screws,Foot Set,76,,,,,Variable Angle Locking Screw,φ3.5,42,4,53003542,,,,,,,,,,,,,,,
screws,Foot Set,77,,,,,Variable Angle Locking Screw,φ3.5,44,4,53003544,,,,,,,,,,,,,,,
screws,Foot Set,78,,,,,Variable Angle Locking Screw,φ3.5,46,4,53003546,,,,,,,,,,,,,,,
screws,Foot Set,79,,,,,Variable Angle Locking Screw,φ3.5,48,4,53003548,,,,,,,,,,,,,,,
